data:max_stress_xx:value,data:max_stress_yy:value,data:max_vonmises_stress:value,data:p1_stress_xx:value,data:p1_stress_yy:value,data:p1_vonmises_stress:value,data:p2_stress_xx:value,data:p2_stress_yy:value,data:p2_vonmises_stress:value,data:p3_stress_xx:value,data:p3_stress_yy:value,data:p3_vonmises_stress:value,data:p4_stress_xx:value,data:p4_stress_yy:value,data:p4_vonmises_stress:value,data:p5_stress_xx:value,data:p5_stress_yy:value,data:p5_vonmises_stress:value,data:p6_stress_xx:value,data:p6_stress_yy:value,data:p6_vonmises_stress:value,data:p7_stress_xx:value,data:p7_stress_yy:value,data:p7_vonmises_stress:value,data:p8_stress_xx:value,data:p8_stress_yy:value,data:p8_vonmises_stress:value,data:p9_stress_xx:value,data:p9_stress_yy:value,data:p9_vonmises_stress:value
11116.87836,20026.56497,27576.11064,-1062.744602,3259.647955,3925.908187,1366.131563,8689.381807,8053.087503,-6.74267914,9797.236063,9800.493382,-0.088284644,9789.506778,9789.583856,0.022095862,9785.423535,9785.411491,0.072752995,9781.901923,9781.839323,-6.839069455,9797.853909,9801.139037,1398.789605,8638.418358,7993.992544,-1047.928476,3270.672907,3922.689055
11626.00993,21571.70429,29426.04753,-1010.810652,3491.186985,4117.981903,1539.504558,8289.944744,7604.816573,-7.062423681,9578.263537,9581.258066,0.307392688,9539.458527,9539.190534,-0.235625105,9555.02496,9555.13966,-0.379966575,9571.841706,9572.170375,-7.101086681,9578.135949,9581.156957,1534.894576,8297.510691,7613.562269,-1013.080447,3490.153219,4119.247157
11361.84976,20860.0786,28582.44567,-1052.592623,3337.485297,3992.241251,1429.184307,8669.850838,8015.379667,-6.93378275,9845.600533,9848.942587,0.169188958,9825.199804,9825.053705,0.02514162,9833.264669,9833.251177,-0.183694207,9841.875312,9842.035219,-6.838188075,9844.978577,9848.293753,1395.624971,8722.300485,8076.458397,-1068.069294,3326.871994,3996.590495
10759.9929,19154.47068,26482.54221,-1078.956715,3034.408753,3714.078219,1222.19029,9095.529633,8509.450156,-4.011884202,10081.78795,10083.85436,-0.003572145,10077.79538,10077.79877,0.021065807,10077.58713,10077.57657,0.00351143,10077.46022,10077.45747,-3.93542461,10081.64202,10083.67205,1206.10091,9121.015412,8539.536313,-1085.918254,3029.044558,3715.216957
10895.19685,19405.6953,26786.07845,-1075.291649,3123.870289,3801.8448,1272.767939,8853.466923,8247.160854,-5.674882809,9873.195091,9876.015544,-0.110860556,9870.365381,9870.462065,0.0337532,9865.109393,9865.092066,0.104923928,9860.167491,9860.077044,-5.858601566,9873.817376,9876.713661,1314.181143,8788.050678,8170.963732,-1056.909958,3138.020319,3798.605911
11587.14805,21428.20221,29245.7504,-1011.982463,3468.267073,4094.61823,1531.085191,8308.801019,7626.747587,-7.160965136,9594.308691,9597.38938,-0.223699843,9581.549026,9581.743175,-0.199341069,9571.943276,9572.040253,0.158426369,9563.543611,9563.406072,-7.135389202,9594.321403,9597.386897,1531.770127,8306.762449,7624.135274,-1011.456139,3467.130464,4092.891122
11328.78137,20385.75527,28074.59152,-1042.960856,3375.179409,4022.336411,1460.065633,8586.179223,7922.686609,-7.261540263,9795.831623,9799.269303,-0.021554568,9782.219509,9782.238644,0.005485549,9781.377138,9781.373061,-0.000802726,9781.23948,9781.240617,-7.250126872,9795.713759,9799.149964,1454.349219,8594.924647,7932.829804,-1045.561343,3373.25301,4022.950265
11360.58154,20552.01903,28248.64382,-1044.480447,3356.417544,4003.749208,1452.167421,8626.745288,7966.138288,-7.102407869,9832.416528,9835.813467,0.10239754,9814.189229,9814.101193,0.018280149,9819.130283,9819.120109,-0.119707662,9824.681143,9824.785718,-7.050795004,9832.108333,9835.489189,1436.262464,8650.50046,7993.667371,-1051.545651,3350.41743,4004.610112
11365.63185,20669.91003,28353.53128,-1030.953461,3382.209322,4022.406471,1470.306888,8443.341119,7777.430511,-7.381654836,9667.67556,9671.040288,0.002351142,9649.089111,9649.087575,-0.06645984,9649.658676,9649.689983,-0.042382416,9651.198504,9651.235786,-7.381239312,9667.734216,9671.096427,1472.701704,8439.733987,7773.310262,-1029.870342,3383.163951,4022.302107
10887.58504,19703.23563,27109.77852,-1091.702728,3040.478858,3731.493504,1203.243516,9137.522005,8556.591659,-3.941114726,10086.12286,10088.15736,-0.04075057,10084.07141,10084.10747,0.02087856,10082.0895,10082.07915,0.041082432,10080.19082,10080.15596,-4.173236431,10086.57551,10088.71982,1252.884587,9059.03897,8463.812889,-1070.163169,3056.480901,3727.335889
11075.7515,20115.61703,27638.2447,-1049.541237,3230.05613,3883.879243,1374.390551,8663.24477,8026.603539,-6.638383872,9802.276359,9805.484824,0.149709692,9783.567717,9783.438359,0.026897291,9790.693482,9790.679176,-0.162641896,9798.319872,9798.461442,-6.477116067,9801.377774,9804.534299,1324.85018,8741.529187,8117.39339,-1072.081934,3213.512967,3888.867277
11214.63093,20404.85208,28047.20292,-863.5812454,3699.786758,4157.232822,1344.764554,8836.06607,8205.425121,-6.231508549,9901.892144,9904.967819,-0.072104739,9895.913761,9895.976787,0.034282762,9892.509974,9892.492196,0.06348509,9889.502669,9889.448137,-6.46565019,9902.853815,9906.018963,1403.872091,8744.248746,8098.225428,-1055.471075,3287.955261,3944.003067
11382.90173,20795.0212,28520.60883,-1059.757972,3351.751392,4014.582084,1419.787438,8660.960786,8008.060025,-7.085321112,9812.45217,9815.849729,0.252302988,9787.367952,9787.149617,0.015471789,9799.410532,9799.401656,-0.271017529,9812.087096,9812.322616,-7.133972754,9812.827258,9816.236387,1438.685148,8631.886608,7974.380634,-1051.108642,3358.375403,4012.828182
11196.40274,20272.13741,27886.97249,-1073.350428,3257.426047,3930.271499,1356.410348,8828.679407,8195.800393,-6.138960509,9921.877185,9924.910917,0.136116284,9906.281872,9906.164371,0.034819419,9912.713625,9912.695652,-0.143562204,9919.507986,9919.632954,-6.28525806,9922.424085,9925.515896,1391.56801,8774.403504,8132.271049,-1057.596689,3268.93991,3926.680038
11347.38401,20816.62852,28498.87815,-1038.731656,3338.244798,3982.584887,1445.446354,8549.482805,7890.997657,-7.224272064,9753.657077,9757.056609,0.210920978,9728.618763,9728.436542,-0.002618307,9738.773957,9738.773969,-0.234892044,9749.663375,9749.867888,-7.202740575,9753.172817,9756.580782,1422.40367,8586.045173,7933.494877,-1049.462812,3331.725576,3986.53697
11092.71939,19943.05214,27455.53555,-1046.543689,3272.4,3926.412897,1391.703721,8543.05379,7899.756926,-7.11254359,9688.821001,9692.158883,-0.080630522,9677.470441,9677.540705,-0.016300439,9673.932675,9673.939269,0.052659257,9671.18345,9671.138053,-7.140026976,9689.444355,9692.772105,1419.927587,8498.879768,7848.87351,-1033.675586,3281.9639,3923.519342
11521.41621,21451.67581,29269.48797,-1051.821312,3387.322161,4043.688927,1448.025161,8602.513105,7941.437552,-7.308720943,9783.985723,9787.449684,-0.369769998,9786.807066,9787.128402,0.002398312,9769.527626,9769.525161,0.346798256,9752.968366,9752.668193,-7.309357452,9783.736481,9787.211674,1435.95256,8622.442739,7964.782162,-1058.732897,3385.028744,4047.859969
10972.47755,19487.62683,26917.27423,-1047.210577,3201.804513,3853.163726,1365.427665,8686.6095,8053.390795,-6.460835095,9826.753443,9829.891358,-0.055922117,9818.447226,9818.49629,0.029219595,9815.842869,9815.827482,0.044534298,9813.701979,9813.663915,-6.446378039,9826.680509,9829.813512,1361.18162,8693.268846,8061.163093,-1049.103589,3200.515797,3853.693552
11489.57728,20997.14514,28771.25266,-1013.185746,3472.309889,4101.853822,1525.0781,8284.461824,7603.131052,-6.997196757,9557.47447,9560.432817,-0.046684771,9535.286218,9535.325469,-0.245985115,9534.207926,9534.327735,-0.027453343,9534.380375,9534.402931,-7.034022432,9557.319986,9560.304554,1519.66105,8292.944246,7612.78261,-1015.765274,3470.41697,4102.530807
11088.58294,20103.12286,27623.03108,-1076.109983,3169.350996,3845.515669,1303.174393,8897.296453,8282.001025,-5.521541614,9946.379782,9949.14157,0.25146929,9927.027859,9926.810424,0.03313908,9938.890599,9938.87373,-0.255517917,9951.009415,9951.231511,-5.589431561,9946.547978,9949.340838,1315.25759,8879.384694,8261.182365,-1070.988882,3174.672348,3845.996296
10959.86039,19734.6284,27184.88355,-1079.384901,3133.652839,3813.483693,1276.447098,8929.64694,8322.887689,-5.293511898,9951.978022,9954.636844,-0.062205382,9948.020365,9948.074823,0.032870647,9945.041138,9945.024419,0.058799989,9942.294881,9942.244436,-5.491201817,9952.540914,9955.285563,1319.135728,8862.614702,8244.28102,-1060.529156,3147.548021,3809.530999
11203.51439,20225.19661,27850.73471,-1072.068311,3280.388011,3952.429927,1369.213173,8796.840482,8159.619909,-6.354538938,9899.289863,9902.413703,0.024180174,9888.278445,9888.258,0.034083431,9889.429758,9889.412065,-0.033067396,9890.985236,9891.014425,-6.406632143,9899.509542,9902.653042,1382.600166,8776.01091,8135.305273,-1065.981555,3284.808219,3951.016593
11142.98206,20228.36785,27793.64308,-1057.918896,3269.039092,3932.085048,1375.150473,8631.654728,7992.705197,-6.937048263,9749.189016,9752.507756,-0.055535299,9738.743338,9738.792025,0.014246038,9736.248176,9736.239928,0.036907633,9734.379927,9734.348417,-6.888755779,9748.731707,9752.042505,1352.496558,8667.850965,8034.463303,-850.3622675,3686.423182,4136.268296
11496.83936,21042.96237,28834.31015,-1018.186245,3456.377224,4085.253305,1525.449684,8385.909621,7704.722826,-7.434412869,9667.007903,9670.326757,0.123026417,9640.637769,9640.530789,-0.099415096,9647.040871,9647.088229,-0.171121605,9654.509104,9654.657366,-7.496217062,9666.270787,9669.652972,1496.431828,8430.53185,7755.935418,-1031.679134,3446.305312,4088.555223
11599.3656,21424.99333,29290.19537,-1052.683495,3441.464033,4100.493279,1468.04594,8572.335318,7904.274322,-7.541286652,9759.75824,9763.293116,0.250089727,9731.726544,9731.510018,-0.022103793,9743.829357,9743.838775,-0.280647461,9756.78211,9757.025943,-7.562640397,9760.360404,9763.883054,1494.494905,8531.961658,7857.849387,-1040.397843,3451.355554,4098.369988
11227.77682,20281.16809,27910.92588,-1072.563237,3259.823036,3930.597961,1363.069566,8866.577572,8232.34557,-5.899593115,9970.476984,9973.412222,0.212405854,9952.086425,9951.902783,0.035004263,9962.112643,9962.094721,-0.217661736,9972.434667,9972.623809,-5.937825816,9970.589213,9973.541054,1370.881477,8854.846799,8218.617229,-1069.144481,3262.747525,3930.256766
11474.52085,20984.18978,28768.3278,-1052.707216,3405.668139,4063.757629,1453.083026,8586.857377,7923.688483,-7.409483413,9767.450497,9770.942642,-0.089549457,9756.281729,9756.359966,-0.009144118,9752.291668,9752.294771,0.06283104,9749.087989,9749.034051,-7.431274616,9767.831723,9771.32053,1470.45583,8560.147414,7892.887795,-1044.661686,3411.884495,4062.127362
11405.18868,20703.85403,28468.94104,-1066.49289,3366.065447,4031.709477,1425.770618,8770.074229,8115.647984,-6.672574972,9924.545585,9927.809426,-0.069448115,9917.06468,9917.125441,0.033747432,9913.798542,9913.78095,0.059349661,9910.973477,9910.922585,-6.632991896,9924.37276,9927.621838,1415.55849,8785.657423,8133.83756,-1071.141208,3362.524682,4032.654644
11396.63179,20853.55179,28603.8626,-1062.732127,3365.912535,4031.560792,1421.671794,8669.716436,8015.779474,-7.113311858,9816.512623,9819.926583,0.008827046,9802.957109,9802.95009,0.016918045,9803.490287,9803.48073,-0.027041242,9804.651746,9804.675833,-7.127063526,9816.637846,9820.054226,1427.983836,8659.808138,8004.282928,-1059.778481,3367.957085,4030.744883
10569.01326,18490.41054,25687.42559,-1050.636609,2970.147818,3624.893888,1237.627733,9128.531056,8542.112694,-3.408707381,10181.62538,10183.40316,0.032641918,10176.93231,10176.90417,0.01369821,10178.45169,10178.44486,-0.032197844,10180.00662,10180.03467,-3.145287908,10181.22756,10182.87514,1177.398082,9221.044994,8652.359901,-1075.220162,2950.109326,3627.890185
10812.13467,19250.80788,26590.12766,-1079.361553,3053.697974,3734.228967,1230.779124,9031.090028,8440.850795,-4.472160955,10020.07511,10022.35657,0.093655815,10010.5666,10010.48582,0.026155635,10014.95718,10014.944,-0.094572856,10019.47676,10019.55913,-4.561628722,10020.26397,10022.58731,1248.462038,9003.510899,8408.446718,-1071.774825,3060.027829,3733.4412
11408.59843,20755.9548,28478.33973,-1027.441183,3420.960307,4059.888028,1488.930414,8394.709882,7722.980919,-7.378461043,9630.924131,9634.221175,-0.053471181,9613.029549,9613.075658,-0.114376049,9611.162626,9611.217391,0.002708565,9610.381197,9610.378548,-7.374614557,9630.95374,9634.247476,1490.081158,8392.888791,7720.887963,-1026.895406,3421.316722,4059.704365
11300.79629,20805.74486,28485.21107,-1049.457146,3313.808339,3967.204503,1417.555613,8627.723306,7977.377463,-7.002967879,9795.223449,9798.578746,-0.160561283,9789.772673,9789.912893,0.020659053,9782.274572,9782.263354,0.144817639,9775.354506,9775.229848,-6.785465157,9793.634685,9796.934818,1335.854953,8756.872316,8126.664498,-869.5776534,3710.163431,4177.790414
10990.13266,19998.08697,27471.64232,-1046.415737,3186.882088,3837.782376,1358.0507,8690.42462,8059.89872,-6.367436632,9825.04383,9828.14533,0.02194855,9813.456593,9813.438141,0.03176493,9814.509904,9814.493367,-0.031355489,9815.976946,9816.004724,-6.060070186,9823.669008,9826.657742,1276.393077,8820.384057,8210.842242,-872.2793156,3585.604117,4055.220516
11147.35993,19990.88378,27575.74196,-1069.136893,3262.288259,3931.150779,1366.471883,8811.395257,8175.754361,-6.18800833,9919.385518,9922.438853,0.019933301,9909.10819,9909.091407,0.035067943,9910.044482,9910.026384,-0.027276573,9911.340725,9911.364871,-6.184562709,9919.372291,9922.424275,1365.623732,8812.717315,8177.301284,-1069.520818,3262.015924,3931.245916
11395.89354,20811.57736,28539.18589,-1041.077869,3399.843482,4050.057453,1460.596655,8477.59355,7812.903969,-7.464332225,9674.61444,9678.039143,0.017867715,9655.659531,9655.644084,-0.060874164,9656.954554,9656.982974,-0.057517646,9659.215196,9659.265163,-7.455336583,9674.7828,9678.195782,1467.520948,8466.697178,7800.386338,-1037.809161,3402.152599,4049.164541
11551.18304,21184.24144,29023.25721,-1032.273599,3466.573771,4108.096511,1509.069102,8461.117646,7782.830685,-7.579256225,9707.694318,9711.150552,-0.063079496,9691.721108,9691.775893,-0.065349603,9689.21783,9689.24842,0.022007478,9687.706387,9687.687354,-7.591479686,9707.475273,9710.947048,1500.10159,8475.04283,7798.859335,-1036.497955,3463.576404,4109.276403
11401.28437,20903.29214,28660.07753,-1047.888892,3393.748532,4047.531381,1454.518948,8562.560945,7899.603487,-7.393944144,9751.891922,9755.365231,-0.032618082,9737.785025,9737.813679,-0.008587808,9736.485214,9736.487997,0.005856996,9735.968607,9735.963886,-7.371423201,9751.294239,9754.779418,1427.358669,8605.259617,7948.854079,-834.6664678,3810.103816,4245.506318
11086.79346,19758.00754,27289.1193,-1064.471935,3232.519644,3896.881256,1360.219365,8823.284972,8190.50115,-6.009246675,9937.611208,9940.585872,-0.034888425,9930.418054,9930.448874,0.034990874,9928.752411,9928.734432,0.028588062,9927.416752,9927.392542,-6.123671526,9937.989296,9941.011564,1385.688071,8784.592438,8145.138826,-1053.33294,3241.12889,3894.802839
11510.04818,21164.6586,28973.54457,-820.0864493,3852.29158,4276.188,1462.604855,8517.989683,7851.583899,-7.561737022,9702.320806,9705.818755,0.036306591,9683.031768,9683.000546,-0.050000818,9685.152622,9685.175728,-0.073586011,9688.216077,9688.2802,-7.547007867,9702.759913,9706.232204,1480.847922,8489.468895,7818.852605,-1040.225737,3435.328618,4084.25523
11026.37048,20104.16816,27614.06818,-879.7823583,3591.566378,4066.878708,1268.954029,8889.526783,8282.503146,-5.728279052,9877.273799,9880.127867,-0.018374972,9870.167077,9870.183626,0.034476719,9869.27822,9869.260555,0.012600079,9868.703751,9868.693439,-5.843114663,9877.696178,9880.596171,1296.475396,8845.005526,8230.730243,-1078.292113,3173.248629,3852.994475
11099.51165,19682.07102,27216.37175,-1055.77193,3255.200878,3911.343997,1387.764237,8774.316419,8133.582395,-6.249287039,9923.857128,9926.931358,-0.035888824,9915.902922,9915.934549,0.034731475,9914.202681,9914.184731,0.028242417,9912.870468,9912.846496,-6.262117027,9923.901545,9926.981043,1390.63216,8770.005502,8128.536371,-1054.524405,3256.20653,3911.149173
11053.4129,19739.18282,27240.63383,-1033.249118,3246.285587,3882.477667,1420.466884,8660.528058,8012.107218,-6.5843023,9870.801011,9873.99648,-0.07026202,9862.91578,9862.977225,0.031688635,9859.619393,9859.602815,0.05999352,9856.759873,9856.708367,-6.343580841,9869.801813,9872.905691,1360.265554,8751.936277,8118.930788,-1059.492962,3226.174374,3887.680288
11239.46077,20211.59966,27822.10954,-1045.507328,3306.574133,3955.043972,1425.22993,8645.245662,7993.100004,-6.905443849,9831.318133,9834.638093,-0.101044639,9823.522823,9823.611197,0.022875669,9818.826907,9818.814539,0.085947191,9814.689891,9814.616099,-6.857720102,9831.068756,9834.372432,1411.879376,8665.269918,8016.32525,-1051.390417,3301.57997,3955.738456
10408.85158,18465.68126,25537.20371,-888.5985574,3263.884872,3753.546735,1090.165516,9200.96253,8660.515074,-3.109770535,10065.79981,10067.42406,0.142004959,10056.29811,10056.17517,0.014832742,10062.99457,10062.98716,-0.141708331,10069.736,10069.859,-3.340684301,10066.18148,10067.91828,1140.596936,9118.43317,8563.447578,-1056.373551,2856.589101,3522.929396
10641.05287,18588.47667,25793.24935,-1044.796391,3054.127352,3705.309653,1286.676487,8804.580077,8198.528279,-5.470111876,9892.009479,9894.729992,0.029762322,9882.862776,9882.837399,0.032816478,9884.243719,9884.226935,-0.034161082,9885.884232,9885.914289,-5.427725989,9891.886753,9894.588941,1277.649081,8818.658288,8215.002275,-1048.640965,3051.145672,3705.972087
11024.93531,19850.82183,27361.66866,-1075.196707,3156.183704,3829.287962,1304.704674,8998.949565,8384.994767,-4.820324705,10059.83265,10062.28254,0.07936368,10050.39328,10050.32488,0.02773732,10054.10909,10054.09509,-0.080500388,10057.96525,10058.03539,-4.682769215,10059.51892,10061.90575,1275.705158,9044.175312,8438.408657,-1087.971376,3146.902405,3832.067559
11305.782,20553.10509,28209.46164,-1046.628767,3331.763354,3983.382819,1428.885375,8587.422022,7933.286349,-7.166612013,9765.677713,9769.075702,-0.179887823,9759.871542,9760.028161,0.006409492,9751.543097,9751.538654,0.158395138,9743.901705,9743.764882,-7.105205066,9765.078522,9768.466854,1400.008299,8632.133066,7984.876912,-1059.857812,3321.420488,3985.818668
10982.90647,19441.40225,26882.70487,-1049.959454,3204.472807,3857.182149,1365.971752,8734.663927,8101.387054,-6.269897612,9874.512184,9877.58225,-0.02699491,9865.769737,9865.79372,0.032882879,9864.50261,9864.485534,0.018202879,9863.633646,9863.618436,-6.282885742,9874.564965,9877.639989,1369.268739,8729.566648,8095.420763,-1048.509524,3205.502291,3856.818341
11026.69084,20072.70024,27528.71453,-1065.670506,3127.048525,3795.281754,1293.85501,8855.529733,8245.066085,-5.587377777,9911.810839,9914.59753,0.276798245,9890.985427,9890.746569,0.031940044,9904.033988,9904.017847,-0.280857061,9917.353326,9917.598006,-5.612933025,9911.971447,9914.76436,1305.761937,8834.540194,8220.149647,-1059.860575,3128.038393,3790.749599
11626.98692,21446.03538,29322.62284,-1029.731197,3491.808194,4134.484808,1515.231386,8402.235995,7721.690682,-7.524811629,9646.494334,9649.84193,0.028321418,9623.829041,9623.804236,-0.140082764,9625.910021,9625.97751,-0.08428001,9629.137302,9629.210213,-7.443338841,9647.093872,9650.373105,1537.751123,8367.425295,7681.906772,-1019.079692,3499.864664,4131.957322
